Application ID,Applicant Name,Email,Intended Major,High School State,Application Fee,Submission Date
1727.0,WANDA Stone ,wstone@outlook.com,Journalism,,$486.14,unknown
1573.0, Hal JORDAN  ,hjordan@gmail.com,,KS,$56.10,2023-10-05
1406.0,  CLARK rogers  ,crogers@stark.com,Business,FL,"$1,871.00",2023-02-24
1502.0,Diana doe ,ddoe@stark.com,History,WA,"$1,042.94",pending
1047.0,   hal Smith,hsmith@dailybugle.com,Agriculture,FL,"$1,036.88","Sep 13, 2023"
,  VICTOR brown ,vbrown@edu.org,Business,WA,$504.54,01-10-2023
1779.0,  Clark STONE  ,cstone@gmail.com,Physics,FL,"$1,591.11",2023/02/19
1839.0,  bruce Kent ,bkent@edu.org,Business,OR,"$1,968.46",2023/03/26
1200.0,  MARY jane   ,mjane@outlook.com,Agriculture,OR,$74.93,"Mar 15, 2023"
1134.0,   Steve rogers ,srogers@skynet.com,Biology,NY,"$1,890.38",01/04/2023
1027.0,   Mary STONE,mstone@skynet.com,Computer Science,OR," $1,335.16 ",11/01/2023
1946.0,   clark Jones ,cjones@outlook.com,Journalism,CA, $373.18 ,12/12/2023
1230.0, Arthur parker ,aparker@skynet.com,Journalism,KS,"$1,124.56",12-08-2023
1489.0,HAL connor   ,hconnor@stark.com,History,OR,$317.56,"Jun 08, 2023"
1772.0,  victor DOE,vdoe@outlook.com,Biology,NJ,$717.18,2023/06/30
1378.0,  bob BROWN,bbrown@skynet.com,Computer Science,,"$1,277.61","Mar 31, 2023"
1288.0,Barry maximoff  ,bmaximoff@stark.com,Journalism,NV,"$1,638.10",12/16/2023
1418.0,   victor BROWN  ,vbrown@dailybugle.com,Business,NJ," $1,225.86 ","May 16, 2023"
1674.0,   alice curry  ,acurry@gmail.com,History,CA,$617.02,10-21-2023
,Steve JANE ,sjane@edu.org,Art,TX, $129.42 ,2023-06-23
1592.0,   WANDA STONE,wstone@outlook.com,Math,NJ, $614.79 ,"Aug 01, 2023"
1498.0,  victor jane,vjane@edu.org,History,,"$1,630.17",pending
1138.0, ARTHUR JANE ,ajane@stark.com,Art,CA,"$1,848.32",05-24-2023
1062.0,   Steve jane ,sjane@edu.org,Agriculture,NJ,$65.43,08/16/2023
1471.0, arthur PARKER ,aparker@dailybugle.com,Journalism,AZ,$889.25,unknown
1647.0,   mary SMITH  ,msmith@gmail.com,Physics,NV, $461.07 ,2023-04-18
1128.0, charlie WAYNE   ,cwayne@skynet.com,Journalism,WA,"$1,571.61",08/02/2023
,   Wanda JANE   ,wjane@yahoo.com,Physics,AZ,$516.11,"Apr 04, 2023"
1520.0,Bob JANE  ,bjane@yahoo.com,Business,CA,$621.60,04-08-2023
1838.0, hal PARKER ,hparker@stark.com,Engineering,FL," $1,773.30 ",07/04/2023
1139.0, ALICE Connor   ,aconnor@gmail.com,Art,WA,"$1,354.07",07-16-2023
, ARTHUR WAYNE,awayne@stark.com,History,FL,$657.12,pending
,   Bruce prince,bprince@outlook.com,Physics,AZ,$21.36,06/04/2023
1014.0, arthur SMITH,asmith@skynet.com,,AZ, $135.92 ,2023-07-26
1156.0,  MARY KENT,mkent@stark.com,Math,WA, $204.83 ,2023-05-07
1040.0,DIANA doe  ,ddoe@dailybugle.com,Agriculture,,$24.53,09/03/2023
1492.0,  ALICE Wayne,awayne@dailybugle.com,History,WA,"$1,984.78",unknown
1379.0,charlie PARKER  ,cparker@stark.com,Agriculture,OR, $449.04 ,2023-03-20
,  Steve DOE ,sdoe@stark.com,Journalism,, $295.42 ,03-14-2023
1763.0, BARRY WAYNE  ,bwayne@yahoo.com,,AZ, $452.51 ,"Mar 19, 2023"
1216.0,  JOHN smith   ,jsmith@dailybugle.com,Biology,NY,"$1,324.97",11-07-2023
1921.0,  Peter MAXIMOFF  ,pmaximoff@edu.org,Math,OR," $1,326.24 ",2023-03-16
1791.0, ALICE Parker  ,aparker@dailybugle.com,,,"$1,933.54",2023/06/30
1052.0,  CHARLIE Rogers,crogers@stark.com,Computer Science,OR,$30.70,2023/12/02
1878.0, SARA PRINCE ,sprince@gmail.com,History,NY,$134.76,"Apr 02, 2023"
1337.0,   Bruce Kent  ,bkent@gmail.com,Computer Science,," $1,462.59 ",05/24/2023
1748.0,  john doe   ,jdoe@dailybugle.com,Art,AZ, $305.21 ,04/16/2023
1719.0,  BOB rogers  ,brogers@outlook.com,Agriculture,CA,$311.80,11/16/2023
1724.0, HAL parker ,hparker@edu.org,History,NJ,$129.63,10/23/2023
1295.0, clark brown ,cbrown@outlook.com,Computer Science,AZ," $1,835.76 ",06-16-2023
1701.0, clark Parker   ,cparker@yahoo.com,Journalism,WA," $1,316.61 ",06-15-2023
, charlie MAXIMOFF ,cmaximoff@yahoo.com,Art,NY,"$1,322.22",06-19-2023
1726.0,steve Jordan,sjordan@edu.org,Biology,WA," $1,656.62 ",01/21/2023
1461.0, CHARLIE doe   ,cdoe@skynet.com,Agriculture,NV, $162.30 ,unknown
1455.0,  Victor Connor   ,vconnor@gmail.com,Business,NJ, $751.03 ,unknown
1270.0,   MARY KENT ,mkent@yahoo.com,Physics,CA,$353.21,"Nov 19, 2023"
1815.0,CHARLIE WAYNE,cwayne@dailybugle.com,Art,," $1,165.51 ","Aug 24, 2023"
1862.0,   SARA Wayne,swayne@edu.org,,,"$1,783.30",pending
1269.0,   Clark wayne ,cwayne@edu.org,Journalism,WA,$559.26,2023/03/09
1527.0, hal Wayne   ,hwayne@stark.com,Computer Science,WA,$550.43,pending
1201.0,Hal SMITH   ,hsmith@outlook.com,Biology,NJ, $621.90 ,"Dec 23, 2023"
1161.0, BARRY Jones   ,bjones@outlook.com,Engineering,AZ, $261.19 ,06-25-2023
1555.0,   Bob CONNOR   ,bconnor@skynet.com,Physics,,"$1,143.80",01-05-2023
1729.0,  BRUCE ALLEN ,ballen@skynet.com,Agriculture,NJ, $308.88 ,2023-03-07
1401.0,  DIANA stone   ,dstone@dailybugle.com,Physics,NV,"$1,725.42","Apr 20, 2023"
1702.0,john CONNOR ,jconnor@outlook.com,Agriculture,CA,$878.02,"Oct 31, 2023"
,  Peter PRINCE ,pprince@yahoo.com,Physics,NY,$41.99,"Jul 14, 2023"
1821.0, STEVE CURRY ,scurry@gmail.com,Business,OR, $648.74 ,07/26/2023
1771.0,   Mary Jane   ,mjane@dailybugle.com,Journalism,OR,"$1,704.47",pending
1105.0,mary curry  ,mcurry@edu.org,Business,TX," $1,626.96 ",2023-06-10
1565.0,  Sara Stone,sstone@outlook.com,Journalism,NY," $1,577.71 ",03-18-2023
1389.0,hal Stone   ,hstone@gmail.com,Agriculture,NJ,"$1,114.26",06/17/2023
1001.0,   WANDA Kent  ,wkent@outlook.com,Journalism,,$759.85,"Jun 26, 2023"
1859.0, CHARLIE CURRY ,ccurry@dailybugle.com,Agriculture,TX,$775.72,10-05-2023
1974.0,  WANDA JONES  ,wjones@skynet.com,,AZ,$646.05,2023-07-22
1561.0,JOHN JANE ,jjane@yahoo.com,Engineering,,"$1,254.77",2023/01/05
1931.0, MARY Doe,mdoe@dailybugle.com,History,NJ,$921.71,"Apr 26, 2023"
1080.0,WANDA JANE ,wjane@gmail.com,Agriculture,NV,"$1,045.50",2023/07/10
1205.0, diana DOE ,ddoe@dailybugle.com,History,WA," $1,026.56 ",pending
1034.0,Clark ALLEN ,callen@outlook.com,,,$623.91,07/12/2023
1942.0,  CLARK wayne ,cwayne@stark.com,Biology,CA,"$1,250.03",2023-04-17
1775.0, steve allen  ,sallen@gmail.com,,NV,"$1,400.46","Oct 14, 2023"
,  HAL stone,hstone@dailybugle.com,Physics,OR,"$1,888.53","May 07, 2023"
1427.0,   ALICE JONES   ,ajones@gmail.com,Art,KS,$509.72,pending
1454.0,   arthur STONE  ,astone@gmail.com,,,$336.31,05-11-2023
1584.0,  PETER DOE  ,pdoe@dailybugle.com,Physics,,$810.14,12/31/2023
, Arthur SMITH,asmith@skynet.com,Biology,KS,"$1,775.96",07/07/2023
1091.0, Arthur BROWN   ,abrown@dailybugle.com,Physics,NY," $1,432.09 ",2023-01-19
1339.0,  barry PRINCE  ,bprince@gmail.com,Art,CA,"$1,312.64",pending
1897.0,   DIANA PRINCE ,dprince@stark.com,Engineering,FL,$481.36,pending
1564.0,  mary Rogers,mrogers@skynet.com,Journalism,NY,"$1,791.17",04/02/2023
1345.0,wanda allen,wallen@skynet.com,History,NY,"$1,416.15",2023-11-06
1776.0,   Bob PARKER  ,bparker@yahoo.com,Math,TX,"$1,842.52","May 31, 2023"
1241.0,   MARY prince   ,mprince@edu.org,Biology,NV, $439.73 ,2023-10-07
1013.0,   hal Smith  ,hsmith@edu.org,Math,OR,$309.59,"Jan 30, 2023"
1315.0,clark PARKER ,cparker@stark.com,,AZ, $596.88 ,2023-01-26
1600.0,BARRY jane ,bjane@outlook.com,History,KS,"$1,416.17",08-28-2023
1387.0,  PETER connor  ,pconnor@outlook.com,Math,AZ,$483.65,02-20-2023
1273.0,   CHARLIE CONNOR   ,cconnor@stark.com,Computer Science,FL,$626.96,2023-12-30
1166.0,   wanda PARKER  ,wparker@edu.org,Physics,NY,$496.33,2023-11-08
1840.0,diana wayne,dwayne@outlook.com,Engineering,AZ,"$1,922.42",2023-07-08
1020.0, Bruce JANE ,bjane@stark.com,Physics,CA, $358.72 ,07-30-2023
1646.0,  Bob Jones ,bjones@edu.org,Journalism,NJ,"$1,737.94",05/17/2023
1818.0,CHARLIE PARKER ,cparker@yahoo.com,History,AZ,$593.44,2023-11-24
1484.0,HAL JORDAN   ,hjordan@dailybugle.com,Physics,FL, $453.85 ,2023-08-31
1312.0, charlie Jordan   ,cjordan@gmail.com,Physics,NY, $182.38 ,11/21/2023
1504.0, Sara WAYNE  ,swayne@stark.com,Computer Science,KS,$796.49,08/14/2023
1831.0, CLARK parker  ,cparker@gmail.com,,NV,$954.20,"Jul 12, 2023"
1243.0, Barry PARKER ,bparker@yahoo.com,Engineering,TX,"$1,341.96",01-28-2023
1566.0,Charlie JORDAN,cjordan@skynet.com,Engineering,,$646.11,07/17/2023
1875.0,JOHN Wayne   ,jwayne@skynet.com,Business,,$872.58,unknown
1562.0,   arthur JONES ,ajones@outlook.com,Physics,NV,"$1,384.08",pending
1235.0,  ALICE BROWN   ,abrown@stark.com,Journalism,,"$1,415.36","Apr 05, 2023"
,  PETER PARKER,pparker@gmail.com,Art,KS," $1,272.69 ","Jun 26, 2023"
1957.0,HAL Jordan   ,hjordan@yahoo.com,Computer Science,FL,$199.89,2023-04-22
1189.0,   BARRY WAYNE  ,bwayne@dailybugle.com,Physics,CA," $1,897.58 ",07-20-2023
,  Mary stone,mstone@edu.org,Computer Science,OR,"$1,481.83",2023-09-20
1699.0, arthur STONE  ,astone@outlook.com,Engineering,,$710.31,"Nov 25, 2023"
1510.0,HAL PRINCE,hprince@dailybugle.com,Journalism,NJ," $1,497.46 ","Jul 23, 2023"
1474.0,diana STONE   ,dstone@yahoo.com,History,OR,"$1,247.84",06-19-2023
1856.0,Barry STONE   ,bstone@edu.org,,WA,$133.88,12/07/2023
1747.0,  Clark MAXIMOFF,cmaximoff@yahoo.com,Journalism,WA,"$1,778.79",pending
1252.0,steve ROGERS ,srogers@gmail.com,,TX,"$1,259.08",2023-10-21
1021.0,   Bruce kent ,bkent@yahoo.com,Agriculture,FL,$445.85,07/24/2023
1459.0,  HAL Allen,hallen@yahoo.com,Art,,$179.43,03-13-2023
1276.0,  CHARLIE brown  ,cbrown@stark.com,Math,NV, $889.69 ,"Dec 24, 2023"
1955.0,bob wayne  ,bwayne@yahoo.com,Business,CA,"$1,659.17",2023-06-22
1385.0, ARTHUR Connor ,aconnor@stark.com,History,FL,$260.44,12-20-2023
1805.0,   victor SMITH   ,vsmith@yahoo.com,Biology,WA,"$1,134.79","Dec 15, 2023"
1343.0,Victor doe,vdoe@skynet.com,Business,NJ,$669.93,2023-02-20
1769.0,   BARRY WAYNE   ,bwayne@gmail.com,Engineering,NJ,"$1,809.46",06/18/2023
1130.0,BARRY JONES  ,bjones@edu.org,Art,, $145.57 ,10-28-2023
1871.0,Arthur Wayne ,awayne@gmail.com,Art,NJ,"$1,619.10",05-07-2023
1087.0,  John Stone ,jstone@gmail.com,Computer Science,KS,"$1,582.76",2023/05/27
1330.0, diana MAXIMOFF   ,dmaximoff@edu.org,,AZ, $862.30 ,10-18-2023
1466.0,STEVE Allen  ,sallen@edu.org,Journalism,,$389.22,10-20-2023
1121.0,   Charlie ROGERS   ,crogers@stark.com,History,AZ,"$1,746.27","Aug 17, 2023"
1299.0,peter Wayne,pwayne@dailybugle.com,Journalism,KS,$689.05,2023-06-06
,CHARLIE Brown ,cbrown@yahoo.com,Business,KS," $1,875.22 ",unknown
